shares,text,misinformation,source,revision
1,"Compartilho com vocês, neste momento complexo, *um site diferente.* Ele posta apenas *NOTÍCIAS BOAS sobre a Pandemia*. Todas com fontes corretas e ajustadas! 

Precisamos contrapor o clamor de terror da mídia usual para criar resistência emocional. E tem muita coisa boa nele! 

*Acesse e compartilhe!*
https://thegoodnewscoronavirus.com/

Jordan Campos",0,,
1,"Eu tô tb, só quero que alguém descobre a cura desse corona logo",0,,
1,https://www.opovo.com.br/coronavirus/2020/03/27/apos-mais-de-4-mil-mortos-por-coronavirus--prefeito-de-milao-se-arrepende-de-ter-apoiado-campanha--milao-nao-para.html,0,,
1,"https://www.em.com.br/app/noticia/internacional/2020/03/26/interna_internacional,1132702/futebol-foi-bomba-biologica-pandemia-de-coronavirus-bergamo-italia.shtml",0,,
1,Sabe que amo vc toda brava faz assim não que pego avião e azar corona,0,,
1,"Belem do Pará
Dr. um médico que tá vindo pra Cametá Meus amigos... vou postar um áudio do Dr. Rogério que é médico cirurgião do Hospital Regional de Cametá... ouçam pq é uma luz no fim do túnel
Ele Conseguiu um Tratamento pro COVID-19 👇🏾",1,,1
1,https://noticias.uol.com.br/internacional/ultimas-noticias/2020/03/27/pastor-morre-coronavirus-histeria-eua.htm?utm_source=facebook&utm_medium=social-media&utm_campaign=uol&utm_content=geral&fbclid=IwAR3uywUrN7Fd5bsloSgz3l9DkFz8UclmuiPl3GYEdm5-eeozG3wa4sF6WpM&cmpid=copiaecola,0,,
1,"*Acabou de sair no Diário Oficial, as Profissões  de pessoas Imunes ao COVID-19:*

1- *Porteiro*
2- *Atendente de Farmácia* 
3- *Atendente de Açougue*
4- *Atendente de Padaria*
5- *Atendente de Supermercado*
6- *Bombeiro*
7- *Polícia Militar*
8- *Guarda Municipal*
9- *Motorista de Uber/99*
10- *Motorista de Táxi*
11- *Frentista*
12- *Caminhoneiros*
13- *Médicos*
14- *Enfermeiros*
15- *Faxineiros*
16- *Garis*
17- *Vendedor do carro do Gás e Água*
18- *Funcionários das Empresas de Telefonia, Energia Elétrica e Água*
19-motorista de coletivo.


*Todo resto da população é frágil ao virus.*

Queria ver se todos esses profissionais parassem, o que seria do nosso  país??

*Me explica, por que você não pode trabalhar?*

Eles também  tem família.Tem  avós,  avôs,  pai, mãe. E aí, qual é a desculpa para não  trabalhar?

*Hipocrisia que se fala né!!!*",1,,
1,"Sobre o MITO 🇧🇷

""Bolsonaro é um tipo de cara sem etiqueta, daqueles que encontramos coçando o saco no barzinho jogando bilhar. Apesar de ter mais estudo do que qualquer professor de humanas da geração Paulo Freire e mais inteligência emocional do que qualquer outro político brasileiro, não há polidez em suas palavras e tão pouco elegância em seu comportamento. Isso é o que mais incomoda artistas, jornalistas, feministas mal amadas e complexadas, homens frágeis, covardes oportunistas, religiosos falidos na luta contra a própria imoralidade, maconheiros, pedófilos, estupradores e toda patrulha do politicamente correto que suportou calada um circo de corrupção durante duas décadas, mas que agora é ferida com as palavras do presidente ""não pudico"". Bolsonaro é o milico com piadinhas sem graça,  é o tiozão que pergunta se já temos pentelho, é um elefante em uma loja de cristais, mas o que me faz a cada dia gostar mais desse cara, é o tipo de gente que não gosta dele, que se ofende com tudo que o cara faz, que do óleo venezuelano em nossas praias à histeria mundial perante o coronavírus, buscam um meio de responsabiliza-lo. Bolsonaro realmente é o cara que você passa gostar, quando vê o lixo de gente que não gosta dele.""",1,,1
1,Informação que o Pai do Roberto Claudio faleceu... Corona vírus a causa morte ...,0,,
1,"*Tenente Coronel PM Alves*, Cmte do 18° Batalhão. Está internado na UTI do Hapvida, hosp Antônio Prudente. Entubado e em estado grave,  por consequência do covid-19. 🚔🚔",0,,
1,"POLICIAIS MILITARES DE CAMOCIM SE SENSIBILIZAM COM SOFRIMENTO DE ARTISTAS DE CIRCO IMPEDIDOS DE TRABALHAR E DOAM VÁRIAS CESTAS BÁSICAS

Movidos pelo sentimento de compaixão e vontade de ajudar ao próximo, policiais militares da Companhia de Camocim bem como aqueles que residem aqui mais trabalham em outras cidades, se sensibilizaram com a situação de famílias de artistas circenses de um circo instalado no bairro Rodagem do Lago e doaram várias cestas básicas para que possam se manter até que voltem ao normal suas atividades no circo.  
Os artistas do circo estão impedidos de realizarem o “espetáculo” devido o Decreto do Governador Camilo Santana que proíbe eventos que aglomere muitas pessoas. 

“Se Deus quiser quando essa lei (decreto) deixar de valer vamos voltar o nosso trabalho e assim poder se manter comprando alimento pros nossos filhinhos”, disse um dos artistas. 

Os donativos arrecadados pelos policiais militares foram entregues no Circo Norte Brasil durante o início da tarde de ontem, quarta-feira 25.  
Os policiais militares agradecem à “Turma do Kite Surf” e a Sra. Angélica do “Mercadinho do Frango” por também ter colaborado com a campanha de arrecadação de alimentos. 
O Tenente Coronel Eduardo ressalta que quem desejar continuar ajudando aquelas famílias podem ligar para o 190 ou deixar diretamente os donativos no Quartel da Polícia Militar. 

“As mãos que ajudam são mais sagradas do que os lábios do que rezam” (Madre Tereza de Calcutá)",0,,
1,SEX DATING FOR JOVEM PAN LONDRINA > http://sex-dating-corona.realbest.club,0,,0
1,Corona virus ta dificil heem so sobrou o shurek🤣🤣🤣,0,,
1,https://extra.globo.com/casos-de-policia/policiais-militares-vao-para-linha-de-frente-do-combate-ao-coronavirus-24324374.html,0,,
1,"Com  estágio  do corona vírus o  aumento  de taxa de mortalidas na área  de saúde  a queda da libra esterlinas  e p aumento de 5,7% na bolsa de valor aumentando o dolar em 5 reais  tu vai ficar no brasil país  de merda",0,,
1,"⛔🇧🇷⛔🇧🇷⛔🇧🇷⛔🇧🇷⛔ 

EQUIPE DA SECRETARIA DE SAÚDE DE CARIRÉ FAZENDO VACINAÇÃO DE PORTA EM PORTA. 
As vacinas da gripe são trivalentes, ou seja, imunizam contra três tipos de vírus diferentes. A composição da vacina é recomendada anualmente pela Organização Mundial da Saúde (OMS), com base nas informações recebidas de todo o mundo sobre a prevalência das cepas circulantes. Dessa forma, a cada ano a vacina da gripe muda, para proteger contra os tipos mais comuns de vírus da gripe naquela época.

PARABÉNS!

Imagens fernando Águiar

 ⛔🇧🇷⛔🇧🇷⛔🇧🇷⛔🇧🇷⛔",0,,
1,"*POR QUE CARREGAR UMA ARMA?*

“ Meu velho avô, um dia me disse:
_- 'Filho, chega um momento na vida de todo homem em que se cansa de ser pisoteado, ele começa a usar um chapéu (*da tradução, a idéia é que ficamos velhos e começamos a nos proteger até do sol) e geralmente, é quando fica velho demais para ser chutado'._

Eu não carrego uma arma para matar pessoas;
Eu carrego uma arma para evitar ser morto.

Eu não carrego uma arma porque sou ruim;
Eu carrego uma arma porque vivi o suficiente para ver o mal no mundo.

Não carrego uma arma porque odeio o governo;
Eu carrego uma arma porque entendo as limitações do governo.

Eu não carrego uma arma porque estou com raiva; 
Eu carrego uma arma para não passar o resto da vida me odiando por não estar preparado.

Não carrego uma arma porque quero atirar em alguém;
Eu carrego uma arma porque quero morrer em uma idade avançada na minha cama e não na calçada amanhã à tarde.

Eu não carrego uma arma para me fazer sentir como um homem;
Eu carrego uma arma porque os homens sabem cuidar de si mesmos e daqueles que amam.

Não carrego uma arma porque me sinto fraco;
Eu carrego uma arma porque desarmado e na frente de três criminosos armados, sou fraco.

Não carrego uma arma porque amo o peso extra;
Eu carrego uma arma porque amo a vida e as pessoas que a tornam significativa para mim.

A proteção policial é um oxímoro (paradoxo): cidadãos livres devem se proteger, porque a polícia não os protege do crime;
Eles simplesmente investigam o crime depois que ele acontece e depois chamam alguém para limpar a bagunça.

Pessoalmente, carrego uma arma porque sou jovem demais para morrer e velho demais para soltar um grito!

Em 1911, a Turquia estabeleceu o controle de armas:

· De 1915 a 1917, 1,5 milhão de armênios, incapazes de se defender, foram recolhidos e exterminados.
-----------------------

Em 1929, a União Soviética estabeleceu o controle de armas:

· De 1929 a 1953, cerca de 20 milhões de dissidentes, incapazes de se defender, foram presos e exterminados.
-----------------------

Em 1938, a Alemanha estabeleceu o controle de armas:

. De 1939 a 1945, um total de 13 milhões de judeus e outros que não puderam se defender foram presos e exterminados.
-----------------------

A China estabeleceu o controle de armas em 1935:

. De 1948 a 1952, 60 milhões de dissidentes políticos, incapazes de se defender, foram cercados e exterminados.
-----------------------

O Camboja estabeleceu o controle de armas em 1956:

. De 1975 a 1977, um milhão de pessoas instruídas, incapazes de se defender, foram recolhidas e exterminadas.
-----------------------

A Guatemala estabeleceu o controle de armas em 1964:

· De 1964 a 1981, 100.000 índios maias, incapazes de se defender, foram recolhidos e exterminados.
-----------------------

Uganda estabeleceu o controle de armas em 1970:

· De 1971 a 1979, 300.000 cristãos, incapazes de se defender, foram recolhidos e exterminados.
-----------------------

56 milhões de pessoas indefesas foram presas e exterminadas no século 20 devido ao controle de armas.
-----------------------

Você não verá essas informações no noticiário noturno da A.L., dos E.U.A. ou UE., Também não ouvirá políticos espalharem essa informação.

 *Armas nas mãos de cidadãos honestos salvam vidas e as leis de propriedade e controle de armas afetam adversamente APENAS os cidadãos que respeitam a lei.*

Com armas, somos ""cidadãos"";
Sem elas, somos ""sujeitos"".

Durante a Segunda Guerra Mundial, os japoneses decidiram não invadir a América, porque sabiam que a maioria dos americanos estava ARMADA!

Proprietários de armas nos Estados Unidos, são a *maior força armada do mundo!*
Se você valoriza sua liberdade, espalhe esta mensagem contra o desarmamento, para todos os seus amigos.

O objetivo da luta é vencer. Não há vitória possível somente na defesa. Atacar, causa a derrota do adversário/inimigo.

A espada é mais importante que o escudo e a habilidade é mais importante que qualquer um.”
(Desconheço a autoria)",1,,1
1,"🇧🇷🇧🇷🇧🇷🌎🔔🔔🔔🌎🇧🇷🇧🇷🇧🇷

Deixou o dólar subir sem controle quando a economia não estava girando e ninguém gastava em bens, interviu na hora certa gerando um lucro de 500 BILHÕES.
Agora o dólar voltará a menos de 5 reais.
Com a redução da Selic (também ação sua) vai usar esse dinheiro para reduzir os impactos que a COVID19 causou na Economia do Brasil.

Puramente GÊNIO!!!

Ele sempre repetiu que nos íamos nos assustar com a recuperação da Economia no País. Cada dia mais orgulhoso do meu ministro.

SÓ NÃO ESPERE QUE A MÍDIA ELOGIE, OU MESMO TE INFORME...

Texto: Ricardo Pimentel",1,,1
1,Pandemia covid-20,0,,
1,Coronga,0,,
1,"Gente, o prefeito acabou de fazer uma live no face atualizando os números da covid-19....
Agora, são mais 3  casos confirmados. 
Sendo que os três não viajaram pra lugar nenhum e sequer interagiram com alguem q tivesse voltado de viagem..
Ou seja... O vírus está circulando
Por isso isolamento é primordial
Agora são 12 confirmadas.
8 em isolamento domiciliar e 4 internados.
68 casos sendo investigados.
Desses investigados, 54 estão internados. 
Desses internados, na UTI são 14 adultos e 2 crianças.
Tem gente q está infectada, não sabe, porque não está apresentando sintoma nenhum e está transmitindo o vírus....
Isso é preocupante....",0,,
1,"*O TIRO SAIU PELA CULATRA!*
VAMOS 
""TRABAIÁ BRASIL""


Médico fala ao vivo na CNN o que os jornalistas não queriam ouvir, que o Coronaa Virus não dissemina bem no calor, Monalisa Perrone ex Globo, sussurra no meio da entrevista ""corta"" e o áudio vaza. Em seguida interrompem a entrevista. 
Todos precisam saber o que a imprensa está fazendo com o Brasil, envie para seus amigos.",0,,1
1,"Esses programas tiveram uma pausa por causa da Pandemia do Corona Vírus 🦠, Para preservar todos os integrantes e convidados , voltam em breve 👆",0,,
1,"Vamos orar um pouquinho:
Pai nosso  que está nos céus e em toda parte ao mesmo tempo , santificado seja o seu nome . Venha até nós o seu reino, de amor e bondade. Seja feita sua vontade aqui  na terra, em todos os mundos habitados, como é no céu,                                              Nos dê hoje e sempre o pão de cada dia. O pão do corpo e o pão  espiritual que tanto precisamos. Perdoa as nossas ofensas e nos ajuda a perdoar àqueles que nos ofendem, e não permita que fiquemos com raiva nem ódio em nossos corações. 
Não nos deixe cair na tentação dos caminhos errados que não seguem seus ensinamentos de amor e caridade. 
E livrai-nos de todo o mal das vicissitudes da vida . Amem.
Amado Senhor,
Eu agradeço:
Por este dia maravilhoso,
Pela minha família,
Pelo meu alimento,                                            Pelos meus amigos 
Por um teto onde morar e uma cama onde descansar, por mais um dia de trabalho
e principalmente por mais um dia de vida ao lado das pessoas que eu mais amo.
Abençoe, Senhor:
A minha família, Os meus amigos e também aqueles que mesmo sem motivos  não gostam de mim , porque eles também precisam do Senhor .
Abençoe, da mesma forma Senhor:
O  meu país,e derrama sobre ele a Tua misericórdia que é grande e infinita.
Acalma a preocupação e ansiedade dos seus habitantes.. para que eles não comprem muito nessa época de pandemia e não deixem o próximo sem alimento.
Não permita senhor que as ruas da nossa terra amada passem a tomar banho de sangue. Afasta de todos nós a raiva e a discórdia . 
Ilumine os médicos que combatem o coronavírus - 19 , com muita sabedoria para vencer essa doença e dê força aos doentes para supera-la e faça com que esta doença vá embora de uma vez, e reine a paz.
Abençoe Senhor, todos que estão lendo esta mensagem agora.
Realize seus sonhos,
Cuide dos seus passos.
Eu te peço em nome do seu filho amado Jesus , amém!
Por caridade peço a você compartilhar essa linda oração em forma de mensagem, se você fizer isso, eu te agradeço infinitamente, será ótimo , porque, em alguns instantes, muitas pessoas estarão orando pela paz do mundo e pelo final vitorioso da guerra contra o COVID-19
""As coisas acontecem por alguma coisa"", Nada acontece por acaso. 
Tudo dá voltas e chega! É a Lei do retorno em ação. 
Faça com fé.
Deus te ama!
Passe para outras pessoas e grupos para que saibam , que não estão sozinhos, que a solidariedade existe e  que você vai ajudá-los com esta poderosa oração..
NÃO CORTES. POR CARIDADE",0,,
1,"COM CERTEZA POLÍTICA E MUITA GRANA !!! CHINA COMUNISTA, POIS NÃO SE COMETE UM ERRO DESSE.",1,,
1,"É hoje!!

O deputado estadual Coronel Salema vai participar da Super Live da Aliança pelo Brasil com o deputado federal Eduardo Bolsonaro (SP) e a deputada federal Caroline de Toni (SC).

Vejam como assistir, compartilhem e convidem seus amigos -> 
https://m.facebook.com/story.php?story_fbid=1289395844601470&id=670467406494320

#DeputadoCoronelSalema #JuntosPorUmRioMelhor",0,,
1,Alguém aqui sabe quanto acatamento a união mandou para os Estados somente para o combate ao corona?,0,,
1,Novo decreto de isolamento libera abertura de lojas de material de construção e indústrias; veja lista | Coronavírus - Últimas Notícias sobre o Coronavírus | O POVO Online https://www.opovo.com.br/coronavirus/2020/04/05/novo-decreto-de-isolamento-libera-funcionamento-de-feiras-e-industrias-do-setor-produtivo-no-ceara.html,0,,
1,"🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
       *O DOIDO DO BOLSONARO*
🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴

*CABRA doido da peste; fala cada BESTEIRA que deixa até seus ELEITORES com raiva e no FINAL não é que ele tá CERTO.* 
    ✅ O homem é tão doido mais tão doido que resolveu peitar a GLOBO, uma das maiores do mundo. Eles estão desesperados, é pau todo dia, de manhã a tarde e a noite e nada o homem nem se abala kkkkkkkk faz é dar casetada de volta, esse doido. 
   ✅ *O doido do Bolsonaro resolveu peitar o sistema, sim o sistema, que vem dominando o pais a décadas e sugando como um vampiro o sangue dos brasileiros.*
   ✅ Rapaz, não é que esse doido tirou a mamata desses políticos na marra, kkkkkkkkkk Não distribuiu um cargo de ministro e nem dividiu estatais a partidos acostumados a mamarem nas tetas do contribuinte. Mano, os caras tão desesperados. Tramando golpe a toda hora pra derrubarem BOLSONARO, mais também nada da certo"" tão quase ficando doidos igual BOLSONARO "", tomara.
  ✅ *Rapaz, se junta presidente da câmera, presidente do senado, presidente do STF. Aja reunião para derrubar o doido, o doido não caí.*
  ✅ Esse BOLSONARO é tão doido, mais tão doido que até os inimigos infiltrados no seu governo e aqueles puxas saco não aguentam e mostram a cara. É Doriana, é pepa, e frutinha, Janaina etc........
  ✅ *Gente, e os petralhas; Mano, eles tão todos doentes, gemem para um lado, choram pra outro, gritam, quebram panela, inventam mentiras etc... E defensora de aborto em época de covid 19. Kkkkkkkkkkkkkk pedindo respeito a vida. Kkkkkkkkkkkkkkk humilhante para os petralhas.*
   ✅ Amigos, agradeço a Deus por ter me dado a oportunidade de conhecer um DOIDO tão varrido com nosso presidente BOLSONARO. Gostaria que DEUS enviasse vários CLONES desse doido aqui pro BRASIL. Queria um doido na PRESIDÊNCIA da CÂMARA dos DEPUTADOS, no SENADO, no STF , um GOVERNADOR do meu estado, um PREFEITO e todos os meus VEREADORES. 
   ✅ *Queria encher essa porra de DOIDOS. Porque amigos vivi até hoje elegendo pessoas normais e só fui roubado.*
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
*RAPAZ, EU AMO ESSE MEU PRESIDENTE!*
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
Transcrito, por f. Almeida-Ceará
🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴",1,,1
1,foi covid19!,0,,
1,Segundo a rede esgoto vítima de covid 19,0,,
1,"A Polícia Militar do Ceará informa que o Tenente Coronel João Ocelio Atanázio Alvez, atualmente comandante do 3° Batalhão Policial Militar, continua internado com um quadro de síndrome gripal em uma unidade de saúde particular.

Assessoria de Comunicação da PMCE",0,,
1,"O presidente Jair Bolsonaro confirmou, nesta terça-feira (09), que o governo federal dará continuidade ao pagamento do auxílio emergencial. O intuito é prorrogar a ajuda para contribuir com a retomada da economia após a crise provocada pela pandemia do coronavírus. No entanto, o valor das parcelas, hoje em R$ 600, será reduzido.

“A ideia da equipe econômica, e minha também, é de duas parcelas de R$ 300. Tem parlamentar que quer R$ 600. Se tirar dos salários dos parlamentares, tudo bem, por mim eu pago até R$ 1.000”, afirmou o presidente.

“Não podemos deixar esse pessoal sem emprego e sem auxílio. Agora, auxílio tem limite”, disse. “Não tem possibilidade de a nossa dívida continuar crescendo dessa maneira”, acrescentou. 💰 E AÍ SENHORES DEPUTADOS FEDERAL VAI ACEITAR O ACORDO? 🇧🇷😷

 https://noticiasconcursos.com.br/direitos-trabalhador/bolsonaro-diz-que-paga-ate-r1-000-se-auxilio-sair-do-salario-de-deputados/",0,,
1,Eu vou a China e já volto,0,,
1,"O deputado de Niterói, Gustavo Schimidt (PSL) foi preso nesta madrugada. Ele estava em uma festa num condomínio de luxo, quando a PM foi acionada por vizinhos, por conta da aglomeração e cuidados do coronavírus. O deputado discutiu e agrediu um dos policiais.",0,,
1,"Áudio do paciente,(FALECEU) que pediu o medicamento da CLOROQUINA para baixar a febre contra a COVID-19 😱que absurdo⚰️ eles querem que a população MORRA 💊😡🧐😭🤔

https://m.facebook.com/story.php?story_fbid=1952868838177400&id=100003629081410&sfnsn=wiwspwawes&extid=R9LyvHKEdEHWiMQt&d=w&vh=i",1,,1
1,https://www.ootimista.com.br/politica/morre-o-coronel-humberto-bezerra-ex-prefeito-e-ex-deputado-federal/,0,,
1,Vá embora pra China 😂😂😂,0,,
1,https://g1.globo.com/ce/ceara/noticia/2020/03/29/secretario-da-saude-do-ceara-dr-cabeto-testa-positivo-para-novo-coronavirus.ghtml,0,,
1,Achei que vc tinha pego corona,0,,
1,Agora coronavirus Curitiba não te  envenquetado passear,0,,
1,"Revisa isso que te ensinaram errado😂🤣
O único interesse das outras república e na floresta Amazonas onde os chineses acredita que está lá a cura da aids 🤓",1,,
1,"```*ALERTA AOS BRASILEIROS!* 
CONCENTREM-SE NAS GRANDES QUALIDADES, PERDOEM PEQUENOS DEFEITOS!

Todos nós temos!

Atentem todos, principalmente os que estão decepcionados com o governo Bolsonaro. Uma colega de turma, oftalmo na Argentina, que pouco se manifestava nas brigas envolvendo a esquerda e a direita, hoje, postou essa mensagem no grupo de que fazemos parte. Por favor, leiam com atenção! É importante pra todos!

""Oi, meus amigos, hoje, acordei com a intenção de contar pra vocês um pouco da situação que nós, argentinos, estamos vivenciando no nosso país, e trago esta mensagem como ALERTA!! Para aqueles que  acharem não ser interessante, apenas delete. Mas não deixem de compartilhar! Quando o Macri ganhou as eleições, foi como um sopro de ar fresco para o país. Voltou a esperança! Mas, quando vimos que ele não era capaz de tirar o país do fundo do poço (onde ele o encontrou), os que votaram nele se dividiram decepcionados. Então, na eleição seguinte, voltou ao poder o governo que  tinha colocado o país naquela situação de outrora! Hoje, depois de 61 dias de quarentena obrigatória, e que parece que se prolonga novamente, o país está pior do que nunca esteve. As empresas foram obrigadas a continuar pagando  salários integrais aos seus funcionários e proibidas de despedir aqueles que julgavam não ser capazes de continuar pagando. Resultado: 60 mil empresas fecharam suas portas no país. O governo “ajudou” algumas empresas, mas, agora, fala-se que as empresas também devem pertencer ao governo que as ajudou. Fala-se em expropriação. A fila nos refeitórios de ajuda às famílias de baixos recursos aumentou, e foram agregadas mais de 2.000 familias de classe média, que, hoje, passaram a depender desse benefício. Enquanto isso, foram retiradas todas as causas por corrupção da antiga presidente, hoje vice, e foram libertados todos aqueles infratores que o governo Macri conseguiu prender durante seu mandato, aí incluídos politicos, assassinos, sequestradores, etc. O coronavírus está bem controlado, o que era de se esperar, já que estamos todos encerrados em casa, apenas para postergar o pico que virá quando terminar a quarentena. Então, brasileiros, espelhem-se na Argentina e avaliem bem o que querem para o Brasil, tanto no campo da Saúde como no da Economia! Espero que tenham melhor sorte que nós...
 🥺” 

Cito a autora: Dra. Daniela Ribeiro.   É por isso que deixo a pergunta: QUEM VOCÊS QUEREM NO LUGAR DO PRESIDENTE BOLSONARO? TEMEM OU NÃO O COMUNISMO SER INSTALADO NO BRASIL? UNAM-SE POVO BRASILEIRO, UNAM-SE! Não entreguem seu país a quem só quer a corrupção,  o poder, a riqueza para si e para os seus. Não há um outro político no Brasil mais patriota do que Bolsonaro; esqueçam seus defeitos e foquem nas virtudes. Que Deus os ajudem 🙏```",1,,1
1,"Pessoal, meu nome é Cleiton Ricardo. Moro no Rio de Janeiro ( Irajá ). 
Estou rifando esses livros com o intuito de arrecadar dinheiro, pois devido a pandemia do coronavirus muitas coisas aconteceram: Me casei em março e acabei ficando desempregado, por isso estou pedindo a ajuda de quem me conhece e de quem também não me conhece. 
TODOS OS LIVROS ESTÃO ENCAPADOS, portanto, EM PERFEITO ESTADO. 
As regras serão assim:
Serão 11 livros. O primeiro sorteado levará 5. O segundo, 4. O terceiro, 2. 
Estarei disponibilizando meu número pessoal para estar criando um grupo no Whatsapp de todos os participantes que enviarem uma foto comprovando a sua colaboração. O valor será de vinte e cinco reais 
( R$25,00 ).
Para que seja algo transparente, farei uma LIVE no meu perfil do FACEBOOK assim que a meta for alcançada. 
Meu número: 966594641
A cada participante e divulgador: MEU MUUUUUITO OBRIGADO. 
 
1 - A vida Intelectual - A. D. Sertillages
Arriscando a Própria Pele - Nassim N. Taleb
A Corrupção da Inteligência - Flávio Gordon
Direitos Máximos, Deveres Mínimos - Bruno Garschagen
Filosofia Verde - Roger Scruton
 
2 - Música, Inteligência e Personalidade - Dr. Minh Dung Nghiem
Maquiavel Pedagogo - Pascal Bernardin
Emburrecimento Programado - John Taylor Gatto
EDUCAÇÃO: Guia para Perplexos - Inger Enkvist
 
3 - Manual do Covarde - Guilherme Fiuza
Guerra de Narrativas - Luciano Trigo
Obs: motivo do valor - AVISO DO PRÓPRIO SITE: Abrir uma vaquinha é grátis. O Vakinha só cobra uma comissão de 6,4% sobre o valor total aprovado. Além disso, há uma cobrança de R$ 0,50 por pagamento recebido. Não há custo extra de processadores de pagamento (eles já estão incluídos nessa taxa).",0,,
1,"No início da Pandemia aqui no Brasil, o cara quis fazer uso da hidroxicloroquina e defendeu o isolamento vertical, a resistência foi contra. O resultado: hoje a hidroxicloroquina é uma realidade e o isolamento ao qual fomos submetidos, com a finalidade de construir leitos de hospitais, não cumpriu seu papel.

O STF, com seus 11 Presidentes da República, tirou do cara, a prerrogativa de gerir a crise da Covid19, deixando a cargo de Governadores e Prefeitos a gestão. O que nós vimos? Roubos, superfaturamentos, Lockdown pra quebrar a economia, meia dúzia de máscaras e álcool em gel pra calar a boca da massa de manobra.

A OMS negligenciou informações cruciais, a Ditadura Chinesa matou médico e jornalista que divulgavam coisas sobre o vírus, Governadores e Prefeitos ignoraram o vírus pra pular Carnaval, mas o genocida é o cara que, em reunião fechada, defende o povo, com unhas e dentes!

A última agora, é a troca do horário de atualização do número de mortos e infectados pela Covid19, porque os curados nunca interessaram. Agora, não permitir que a Globo anuncie em rede Nacional, comemorando como se fosse um recorde olímpico, os números do Brasil, é esconder informação.

Vocês sabiam que existe outro meio de se informar, que não seja pela Globo? Aliás, que só desinforma!

Assistam aos jornais da imprensa livre. Vocês vão ficar chocados com a quantidade de informação que está sendo escondida de vocês!!

Você não precisa gostar do cara, mas não precisa torcer pro vírus só porque você perdeu a eleição!

O Brasil não é uma partida de futebol, onde quem perde fica puto, pega a bola e acaba com o jogo.

O Brasil é nosso, de quem ama suas cores e honra sua bandeira!! O Brasil não é de quem, em nome de uma ideologia, queima seu maior símbolo!

Odeie o cara, é um Direito seu, mas não deixe esse ódio te fazer torcer pro seu país quebrar, lembre-se que com a sua ignorância, você não entra mais nos Estados Unidos e vai ter que, finalmente, amargar férias da sua Disney imaginária, na Venezuela!

Chega de cegueira! Chega de burrice! Chega de dissonância cognitiva! Chega de cagação de regra de quem votava, vota e defende bandido!

Chega!! Chegou a hora dos brasileiros de bem tomarem conta do futuro do país!

Brasil acima de tudo e Deus acima de todos!

Texto copiado e colado porque concordo com cada palavra, não foi escrito por mim.",1,,1
1,"Seriado antigo de 2003, O Vidente, segunda temporada  episódio 14, cujo título é a peste, uma epidemia nos EUA de um vírus mortal. O título original é  The Dead Zone. Imaginem o meu espanto quando o vírus é identificado como CORONAVIRUS e a CURA é a CLOROQUINA, inclusive dizendo que a China já tinha usado em pacientes com SUCESSO, 2003!!!!! 😱😱😱 O roteirista tirou a informação de onde? A China já sabia?",1,,1
